youtube_id,start_seconds,label,split
ndLXQbDV9BQ,0,playing piano,train
3ZErCskXIHs,150,playing piano,train
bokwABupdRA,110,playing piano,train
yKu1_wE65_E,90,playing piano,train
wIwML67Co7E,80,playing piano,train
tXdImJkzAfU,140,playing piano,train
GcHD3-ZHBxI,10,playing piano,train
sBgdHOMUmEE,400,playing piano,train
kIQnzEqEUlo,250,playing piano,train
J3ia25g2m-I,0,playing piano,train
XgTeA1ZdYYk,20,playing piano,train
9V9TZ_H9S3A,0,playing piano,train
M6_yuMaYxFk,120,playing piano,train
WCdVk1oEbF4,30,playing piano,train
BIyFT6voGk0,30,playing piano,train
DKdgIAoZSZc,80,playing piano,train
5FpnDLUT3CQ,0,playing piano,train
zTnB9cIHwtY,40,playing piano,train
toDDCvIk9kM,90,playing piano,train
wp42zncDDOw,130,playing piano,train
K7bXcSA736Y,240,playing piano,train
7SNnmZNtN7w,30,playing piano,train
b4RDMoqaLfM,30,playing piano,train
TpE3anubWm8,530,playing piano,train
M6XAA4Rz1vs,90,playing piano,train
AaaAgeWUuvg,120,playing piano,train
f0cDc1eS4DY,120,playing piano,train
ZexoujYHiOI,20,playing piano,train
tkVfghdys4o,340,playing piano,train
2c6g-8T_mpE,100,playing piano,train
JFeN2HZz5Bg,0,playing piano,train
4ZkAj0uXCiI,50,playing piano,train
IuTzR080G_s,160,playing piano,train
yOoWmYTsIaI,30,playing piano,train
Hw1M3Brm9HY,30,playing piano,train
GBcF0Wdfv20,170,playing piano,train
vB5AMmhXGQI,50,playing piano,train
_li-E5pK59I,10,playing piano,train
PY4304sV5fY,105,playing piano,train
pEiTG7y-lPg,150,playing piano,train
YssVIZbWyOo,100,playing piano,train
roAIw9EYj4U,30,playing piano,train
F958l1H5Hzs,160,playing piano,train
ZEsJaAD9SpE,160,playing piano,train
0QeC0bYEi70,280,playing piano,train
1-3nedESLZs,30,playing piano,train
amUqd14gXJ4,110,playing piano,train
-YH1Oig7K4k,460,playing piano,train
C3DGILiG2TM,180,playing piano,train
o6TNls7bIRY,100,playing piano,train
HmfCGoJGMiY,160,playing piano,train
2NpSSsBF4Xk,520,playing piano,train
X7so5Y-VxEE,110,playing piano,train
BDTkuYjCh64,0,playing piano,train
_qMro0L7Tw4,50,playing piano,train
fW_1CNOQy10,200,playing piano,train
dj_LvYzI0t4,50,playing piano,train
qgqhS2QjAbk,360,playing piano,train
3RS38lhKIXA,10,playing piano,train
XI2EJCK1Qbg,30,playing piano,train
5briopN06L8,0,playing piano,train
TMUtk3sB_pg,310,playing piano,train
_4wY-sb3BGM,0,playing piano,train
i9jyDl1ltJk,410,playing piano,train
HKbkJd6I62o,170,playing piano,train
H8AnKNMzqdU,70,playing piano,train
d2WL9ahhnhk,10,playing piano,train
1mpJ7c5zGHw,372,playing piano,train
_0qBjsEGjTY,210,playing piano,train
IgP-FA06k5o,30,playing piano,train
eatF0Ou2lwQ,0,playing piano,train
30x4aq1KIYc,50,playing piano,train
G2einOSg8AE,180,playing piano,train
349Hb-ex34Q,80,playing piano,train
J1U6rpGVtAM,10,playing piano,train
XfgdkDe1vXg,90,playing piano,train
zxJULPg6YZo,140,playing piano,train
ghjsa1KV5e0,120,playing piano,train
jZSA9xtyhx0,10,playing piano,train
JC33o6YxH9c,220,playing piano,train
MZnQEkqzLWA,30,playing piano,train
QV-8QSE1SQM,150,playing piano,train
Vm5RcaNx5jM,60,playing piano,train
BkuuaMmVPcI,100,playing piano,train
liGpB4wpav0,21,playing piano,train
PNYuRbsSJYw,30,playing piano,train
kSj4liSIXII,11,playing piano,train
4A6lj86QJ6s,180,playing piano,train
2ji-3IJK69M,30,playing piano,train
oQTeghtWhfM,100,playing piano,train
goPh7el3fTA,60,playing piano,train
KdFbCaI4Hes,90,playing piano,train
vtv6SW3Wock,110,playing piano,train
F-xDFnyz_Yg,30,playing piano,train
boYCHQeENzg,110,playing piano,train
cJuWEvjeVX0,120,playing piano,train
XpmpHxTcHDQ,170,playing piano,train
xf0cheS5wFM,90,playing piano,train
9LmxKv4OUM4,210,playing piano,train
usxC3l2E9TY,10,playing piano,train
WIB7122ZQc8,70,playing piano,train
oJWuX9F9sxE,320,playing piano,train
z7TM6KOXsRw,310,playing piano,train
nsjiEKVzkBA,30,playing piano,train
48KCbqvwin8,200,playing piano,train
P4KxPBgPCwo,230,playing piano,train
A7HaeYJsqzQ,140,playing piano,train
yqwGZ6Qdis8,250,playing piano,train
W_mhHAT62vo,580,playing piano,train
HSBJDZqYUwY,262,playing piano,train
t2QzBB3xGsA,230,playing piano,train
Olz4aBiFtOo,0,playing piano,train
ggimwb8J_N4,210,playing piano,train
F6krynyibfs,0,playing piano,train
DTBz0ljgQb4,350,playing piano,train
Y2QqbO06Z-w,180,playing piano,train
ZZeBfr6mzNM,20,playing piano,train
Ptzw1DgLucg,170,playing piano,train
qlU2iVLdUO0,80,playing piano,train
mf6FpJk2PM0,0,playing piano,train
_feNEmomM7k,130,playing piano,train
pts4wyTF7IM,140,playing piano,train
FLEBlLMOW64,30,playing piano,train
ztfLhYTpy6Y,270,playing piano,train
WK1k8EYMY6k,30,playing piano,train
2Ol8WFWH3_c,423,playing piano,train
6fy-nxNRcSU,110,playing piano,train
BSWc3JZ1LRA,30,playing piano,train
0_ppreuPMuk,170,playing piano,train
3V0QtWp9PGQ,20,playing piano,train
1pm82JaM4v0,20,playing piano,train
E8qM1SVOwSs,160,playing piano,train
gtd4p0NO4TU,140,playing piano,train
GhIKtrM8KKQ,10,playing piano,train
t72-bvBn8bE,250,playing piano,train
uhoMycuZ8zw,20,playing piano,train
nX2DTqglWvY,90,playing piano,train
DpVQhM2fxSo,70,playing piano,train
oALNTALvUm0,190,playing piano,train
J6nPAJ0bK2I,350,playing piano,train
cFN8NtTrYzA,30,playing piano,train
8XT4u_Hr0W8,20,playing piano,train
yiFtRz_8GBQ,190,playing piano,train
OuWDUpSwwls,280,playing piano,train
wUsxkfYPABg,470,playing piano,train
RHOVVtkE6ao,20,playing piano,train
InuTpES-g5Y,50,playing piano,train
flByNqQVOHU,20,playing piano,train
2cWM497pH-E,130,playing piano,train
sGo9mwY6cqk,0,playing piano,train
_R8td2L0Bx4,270,playing piano,train
kb5udn-kHg0,200,playing piano,train
cz1VcZwnoc0,100,playing piano,train
czqshbPTwKQ,450,playing piano,train
qeXAqCZCQpE,140,playing piano,train
e-QmxOpTUss,0,playing piano,train
HvVLgyplPxg,110,playing piano,train
fLyz28viow4,0,playing piano,train
IzwFRT68fAg,170,playing piano,train
IpB76eTbtKk,290,playing piano,train
LdW00H-SZ9U,20,playing piano,train
SkEDET8NwmE,0,playing piano,train
5qwINN3Yb0k,60,playing piano,train
zhtgqS3AsTA,50,playing piano,train
T19Xf5-OTHw,130,playing piano,train
LkHjkS3B1eg,40,playing piano,train
EpqpLeILZvk,150,playing piano,train
F5fvn8V0j-U,30,playing piano,train
mzEG8_6TmzA,0,playing piano,train
eUiqBVUkkVY,50,playing piano,train
TOD99v319vQ,20,playing piano,train
eBI35Ey99p8,170,playing piano,train
MMFjRD-RUdU,160,playing piano,train
W5oXrz8dqBk,30,playing piano,train
ph5lJPxQfZY,10,playing piano,train
7Jz094NRn2s,20,playing piano,train
Ky_Ve-oqnpA,70,playing piano,train
Lm0iwrxvl0o,120,playing piano,train
wXgtPsZfMi8,20,playing piano,train
jAasVhATQ-8,10,playing piano,train
wrznjkSXW5A,10,playing piano,train
obJc174wQtg,60,playing piano,train
dGeeL_veC5k,240,playing piano,train
Acc8vfKZxNA,97,playing piano,train
BRww5bnvTdA,30,playing piano,train
Nqgi9DhwFCU,20,playing piano,train
JOvfPlZ_IkY,460,playing piano,train
BCzVNe73_B0,30,playing piano,train
aaxIs0TCbQw,80,playing piano,train
3bQzFGT0zj0,57,playing piano,train
HR9eRE54Id0,10,raining,train
ajDBYcZXQy8,90,raining,train
LyzZKJmVHnE,30,raining,train
x8nsHIQXA8w,20,raining,train
zFdRXOYY6SE,30,raining,train
7yXROxIZfeo,53,raining,train
F-c4OZUvZGo,30,raining,train
FxQPQrclApE,80,raining,train
2NaxHPjSmcg,30,raining,train
7mXKlZ1vf88,12,raining,train
7aC0752bu7c,3,raining,train
AT0c2TaLH68,36,raining,train
hiDsYpjK3Uk,49,raining,train
9zPsqWpSIS4,22,raining,train
qysz0rUGGpc,289,raining,train
yaBJUfXpsGI,20,raining,train
08A9CKS5GNA,30,raining,train
XjIbt2ftci8,56,raining,train
Pk8gfVVVCd8,30,raining,train
U8rF3LUNh2U,30,raining,train
On632NXwhGM,0,raining,train
VIjfN4D_fWI,70,raining,train
mb6WqLynazI,24,raining,train
TTgg982ZTlc,60,raining,train
52bVHNtimMk,510,raining,train
nULDV0qOSDw,30,raining,train
55J1oe5ZCgM,10,raining,train
fE-gAW1ntzo,46,raining,train
_w4NoiQ_2ms,153,raining,train
8OmExa4ItS8,30,raining,train
k20N1ifHBhE,3,raining,train
CtjOyMSiAqI,10,raining,train
R4W_RLSfs4M,30,raining,train
P3ABOqvERSE,0,raining,train
kZwRx7hq_yo,30,raining,train
NLWjRufVYB8,4,raining,train
S_NJ0sHYBAk,20,raining,train
3cf7RD10JB8,9,raining,train
Krpez1yuy60,535,raining,train
tKzdvxKtUlk,167,raining,train
80Qoz5Csrtg,30,raining,train
8Egf-P4Tkz8,3,raining,train
yxHTdfBDTYE,101,raining,train
2v-znXpWilg,30,raining,train
CeD0DWsDQDA,30,raining,train
wGW5opPM7aM,5,raining,train
Hg3vxyrXt0g,120,raining,train
bYsgP76HUyA,200,raining,train
qBoAWt1eANo,46,raining,train
0XzGZXpgfFg,30,raining,train
8NKT9qloUWw,18,raining,train
Z8DygMIhWRs,50,raining,train
-0WfESRV74k,0,raining,train
0uPTYTD-zKE,11,raining,train
_w4NoiQ_2ms,119,raining,train
kTHEL2U3JU0,70,raining,train
b-H24nU6U-I,207,raining,train
aTzCrxi1a-Y,30,raining,train
8NKT9qloUWw,5,raining,train
8VogRJlmDiE,24,raining,train
wl3KSEaTx6w,40,raining,train
BIZCRkW1VWU,161,raining,train
1eSLuG-ZkT0,30,raining,train
t3u3ykowlvs,30,raining,train
LTLi43TyqTI,20,raining,train
qBoAWt1eANo,24,raining,train
h6T7_Y3E5t0,159,raining,train
44sLQL5Cd6k,30,raining,train
LZ2ej8sU01I,132,raining,train
a7UROVkzA1w,30,raining,train
DqkI3yrgebc,9,raining,train
ep2aFx2z2ew,30,raining,train
f5aVlBInekc,90,raining,train
qwHJmmzohIM,30,raining,train
1D8SPeDRrLo,26,raining,train
4L9fHfN3PSY,30,raining,train
cUuqzEcLGAA,290,raining,train
AReApDd7bfI,20,raining,train
wqB2AqsCD_A,30,raining,train
xvVFpi1405U,680,raining,train
56IaT5nU2bo,150,raining,train
yYVhRAln2O4,87,raining,train
1SzaJobeldE,30,raining,train
0u2CYqdYlCY,2,raining,train
6TrHR_Unihc,30,raining,train
Ewg9YhC68pA,30,raining,train
2X_1mwKET5s,30,raining,train
8oOU2Fk4sYs,30,raining,train
deUfVHsTRZg,282,raining,train
qysz0rUGGpc,141,raining,train
kQuDqRubWms,30,raining,train
IePSz_4TRaQ,19,raining,train
XfBuWrbJ0nQ,10,raining,train
R-ztNwUg-Vo,352,raining,train
R9Y3-PxiD7s,96,raining,train
-ZMAmXHkEOc,30,raining,train
4GrS-i4j-Ls,30,raining,train
l1BhWvXU4bY,10,raining,train
wPKcuzMAK3c,250,raining,train
osxJ5-_Ccp0,7,raining,train
_5rcbzOhMJ8,30,raining,train
0kuIP7fLNpM,90,raining,train
u2NVI1guAds,60,raining,train
XjIbt2ftci8,85,raining,train
m0zmzxmkj4s,116,raining,train
-JaUsb1_IbI,30,raining,train
0u2CYqdYlCY,142,raining,train
h8vlzZ25vtg,110,raining,train
5hzTKOZ7R3w,30,raining,train
QipmzobnELM,3,raining,train
IfZp6lmjZ90,160,raining,train
64ollREPrUw,36,raining,train
CO9sZl5tJVA,17,raining,train
_VOx5BWJsyQ,30,raining,train
vSdX3qcFnFo,0,raining,train
E45bbjY3ZI8,151,raining,train
iGCCLJsFvNA,109,raining,train
mYZWHUYO0l0,159,raining,train
w4yeMtvBMlQ,30,raining,train
1hIZFI7Bj6E,50,raining,train
-cjxRKdMcgw,52,raining,train
PzC8BQlsu_I,206,raining,train
uzgtgMl4n_o,28,raining,train
C0lSdIwkWuI,9,raining,train
ArJaFhJRpFs,33,raining,train
oRjGA2gVLJU,440,raining,train
2NNUnZ7ZJ3A,30,raining,train
GDNkZsfjkbo,30,raining,train
v6dIDt2Q-Xg,39,raining,train
D34F7gT6wyk,0,raining,train
CfpY0InwT1g,20,raining,train
fJFKqNuMqTo,140,raining,train
zeULAHovdJA,49,raining,train
GPqN5JIkL0Y,389,raining,train
Ime8nglc6sA,20,raining,train
r2jHs1Nbrqw,430,raining,train
h6T7_Y3E5t0,133,raining,train
RWWdDERKhT4,360,raining,train
I1sE_P3_OkU,1,raining,train
e8sZbhps9to,70,raining,train
C8Y15Ltp1jE,0,raining,train
MVbCi1Ng3VE,30,raining,train
On632NXwhGM,37,raining,train
JMNz_GukBUk,180,raining,train
MpWnJvEQJLg,30,raining,train
8j5UmCnvpfk,30,raining,train
MCxxUVpZs50,26,raining,train
K9PgV6zI88Y,4,raining,train
7yXROxIZfeo,300,raining,train
R9Y3-PxiD7s,21,raining,train
DAYV2Rx4cYA,60,raining,train
SxGtBgE7mLY,193,raining,train
Xyj0Mq-YdUY,1106,raining,train
V2SP3dRFUqE,30,raining,train
kNEHQ2K6ejg,36,raining,train
hvo2ljOYZW0,71,raining,train
n2gFqIhFsaM,30,raining,train
sL8a4Cu7HI0,30,raining,train
j8yMmvlp_J4,4,raining,train
ktKwa7N2q0g,149,raining,train
39IDY6ff1V4,30,raining,train
G3DdnBL0waA,100,raining,train
h6CkDvmYDQ4,141,raining,train
M1GFuteFqSk,30,raining,train
T3jX2DgVIRU,220,raining,train
fR9EEAFvbyw,36,raining,train
5_aRF2s3e30,25,raining,train
CPF_KlBowoo,4,raining,train
kDjhokx5wmM,10,raining,train
PzC8BQlsu_I,6,raining,train
-cjxRKdMcgw,16,raining,train
s8UGk6H52oM,50,raining,train
g_DJVD08Tm0,60,raining,train
JNZorD4vvDQ,30,raining,train
Hv1YjZAvTm0,30,raining,train
0JZetKN2fMw,40,raining,train
SrDTSB5bVS4,106,raining,train
B7DT-GCeqC0,246,raining,train
8VogRJlmDiE,0,raining,train
uzgtgMl4n_o,5,raining,train
ZzxNG17KO4c,17,raining,train
Kot3U2b6P4M,1,raining,train
vbBFG4pf6IY,30,raining,train
V24ING8tHWY,40,raining,train
WOFjt5KxPGo,72,raining,train
w22UoYQE1zM,30,raining,train
yeo-WOUBk64,24,raining,train
9v51dLR03EA,30,raining,train
T1LBaT3q7CQ,80,raining,train
K4e0-gH6Bnc,230,raining,train
PhNDkgnx3IU,30,raining,train
HX0Tw2iOrQs,30,raining,train
-9yf3oNuowg,30,raining,train
ABBGCLK4O2w,1,raining,train
7R5CAB0riL4,30,raining,train
TQpBZzObon8,30,raining,train
DmZl7n1OMLQ,30,raining,train
Ad1tLpeIKUQ,110,raining,train
H3ZAh0kgyFY,30,raining,train
iD2QG1aLTOs,3,raining,train
787efDWRVyE,40,thunder,train
XQxg6QO-vH8,90,thunder,train
hXJvRUN6Z3M,130,thunder,train
UN9rbweY82g,360,thunder,train
mp8-O-SDxmQ,150,thunder,train
pwDB8A38XH4,30,thunder,train
uFlulEU-Yf4,370,thunder,train
k-UgSyVEhFg,160,thunder,train
ulrgCCh3sUw,17678,thunder,train
YDVCCkdd_3c,20,thunder,train
JaX8gGsHCEo,0,thunder,train
hzC1Td7irHQ,0,thunder,train
oN8Pzz4GYY8,100,thunder,train
z5uvxaqiOGs,160,thunder,train
ycRmbAAeX30,80,thunder,train
ZFLEgkYWd9o,70,thunder,train
iqBB0MK6Mi4,0,thunder,train
DJw9qLzCJm0,120,thunder,train
KE1CGA65eZo,20,thunder,train
rfM-Fpc8ofM,60,thunder,train
9F-X6htGhfc,10,thunder,train
HJwkLcIU264,110,thunder,train
fDSRbrz1hXA,320,thunder,train
lcLoIx3CLag,100,thunder,train
fnYBe5M_z3A,390,thunder,train
lOgG07m1Bfg,30,thunder,train
cMzERBmtlrs,10,thunder,train
8uQh3kXo2dM,30,thunder,train
1QSpMuxzvkE,160,thunder,train
T3f3Y-eO7Bo,30,thunder,train
4Cv1rA3TCuw,21,thunder,train
Rnl06mksbuY,250,thunder,train
5joY7-fda8I,80,thunder,train
ThUAAmLjUKM,20,thunder,train
V0FKXdHXUNI,160,thunder,train
IADbYuioZ9s,410,thunder,train
pZZ2ZNLRnOM,30,thunder,train
pmDkOx5lMy8,110,thunder,train
0_RiXhTYRp4,30,thunder,train
FRb9sSaF6EY,10,thunder,train
9Nkax3NgEIA,30,thunder,train
UH8OQF7cCMw,110,thunder,train
FCjqkFUF6xI,490,thunder,train
6A3P83hPSug,260,thunder,train
SZ7tgMo-QUY,10,thunder,train
WISGJ7xOgp0,0,thunder,train
2jyQeYFdliw,490,thunder,train
xSPizZkxMfc,190,thunder,train
m1yNB4Z_dAA,30,thunder,train
QvUSQXsIUa0,160,thunder,train
KivU5_ghnTM,0,thunder,train
gLOrB6z6JuE,0,thunder,train
bBfEkxp_5z4,60,thunder,train
2Gr0eI5Y2X8,10,thunder,train
au7QJMAT7bM,21,thunder,train
1WYMOua6Bj4,80,thunder,train
xTSWnCiApuw,190,thunder,train
zKS1GFJxYCw,5,thunder,train
7W3cwaYDvJ0,530,thunder,train
nXjxnr6zR-Q,0,thunder,train
ZVdJbjhrwzA,10,thunder,train
MU1383zAS_8,0,thunder,train
8GZ4XtkqdKg,30,thunder,train
mswwtU3T6eM,30,thunder,train
2J95Q20om8M,130,thunder,train
dPLqFPhjPng,450,thunder,train
s0opSNxeiSY,100,thunder,train
FOid23PpHKQ,70,thunder,train
xXMmjcw5wro,340,thunder,train
Pb6MqpdX5Jw,40,thunder,train
M3CVUyvt5Lw,150,thunder,train
hX4lepl1lxI,0,thunder,train
vkTU7niTaBc,90,thunder,train
Ibbl6TewkHo,220,thunder,train
2fdx5Ad69mE,430,thunder,train
TfoJUAB2rcU,569,thunder,train
jqC_8UsJSns,220,thunder,train
MNnogKQYh78,270,thunder,train
K80eaAw6idw,110,thunder,train
SXM_YSOBhP0,490,thunder,train
BOMAzVa5QRk,30,thunder,train
_XTUZemO-0A,430,thunder,train
kz87f7uDSUU,10,thunder,train
8Kp3Ro8umqM,190,thunder,train
bFaN_qRG7Ns,80,thunder,train
SGaIvgwwWSE,30,thunder,train
CaHeG5wiL9A,30,thunder,train
Nl_p2JVFcOY,22,thunder,train
YQW1Kp3fBaA,90,thunder,train
eAf6fGQqVbk,40,thunder,train
7CdWKvy54gE,10,thunder,train
ud_S57P470U,30,thunder,train
J-QMhDo_PYs,350,thunder,train
gOCBy_fxXoc,30,thunder,train
TfoJUAB2rcU,286,thunder,train
vTAEyOXwRHI,100,thunder,train
aPMtVspavDo,10,thunder,train
k6T5A21RwH0,240,thunder,train
eV3xxM-Kfxc,130,thunder,train
zeezHBPQES0,40,thunder,train
wkSUAZ5ZPyo,30,thunder,train
FaRS4W3EbWo,160,thunder,train
zuByvM9lJSQ,30,thunder,train
0-bn-Mo_4g0,450,thunder,train
ISYLqeureiM,180,thunder,train
Rt62-Sh44MU,10,thunder,train
YbMAJlkvuyQ,30,thunder,train
Zjan3KPG3vk,4,thunder,train
Nd2Q9HhrY_4,0,thunder,train
SvECvMOY-cY,180,thunder,train
ih-zaNodTEE,100,thunder,train
euNSTuW7uEk,30,thunder,train
nPZj7MvaWow,30,thunder,train
HpWgE39uRzE,180,thunder,train
UEUSh7LpD88,10,thunder,train
755NKfTTkKo,30,thunder,train
nSzA6dFKS4U,10,thunder,train
n2bfcoyFwrM,60,thunder,train
s8Y3H9at1XI,280,thunder,train
Tjw9-Ep6Q-o,70,thunder,train
zK4SYmXWWHc,10,thunder,train
0IOsmq3RCSw,360,thunder,train
THE3cwtU4aw,130,thunder,train
CYZ8TrVcthM,30,thunder,train
aUleDsFtQjs,100,thunder,train
fT6VzQ6-YqU,70,thunder,train
Xd_OgKUCBqQ,30,thunder,train
Esgyjs9CzmQ,140,thunder,train
czh_M-DRaLs,30,thunder,train
KVwYxmRyUlY,120,thunder,train
emCPLXdSvLY,290,thunder,train
286Fze2rNms,30,thunder,train
7vpH93q9St4,30,thunder,train
71I9l62agtM,460,thunder,train
t9GdjBv-yOo,30,thunder,train
XCpAXWM-s6s,180,thunder,train
ARLBEK3YmSM,30,thunder,train
NWZK4Mm3aNc,0,thunder,train
dUmk9tNYBEU,50,thunder,train
g2X7IbEaMZY,0,thunder,train
8d3VaeOz9qI,30,thunder,train
njiFbOIeP4Y,40,thunder,train
fhZ4Tl5ba1g,20,thunder,train
X6bV7laPaP8,10,thunder,train
6IPmRw72aR8,320,thunder,train
zK_LfHxtwco,130,thunder,train
Xvv24JqX23Y,0,thunder,train
cG8SfX25CSQ,90,thunder,train
-BPcjlI7-R4,30,thunder,train
r_c9JlAVFMI,140,thunder,train
PAEYhV0rIXs,150,thunder,train
m8sM-xftClA,60,thunder,train
lMJHT1ySsMk,0,thunder,train
NtjQmKM-804,176,thunder,train
86XtLYXaAEQ,10,thunder,train
DLn9-Txfv0I,0,thunder,train
ZySKNK-1Xio,70,thunder,train
hQL13rxPGMw,120,thunder,train
pelJQVAezqc,180,thunder,train
1gDcPnV9CDM,140,thunder,train
zQptvcZ6Q64,40,thunder,train
qFNhpWU6Lmc,20,thunder,train
6TSFDzGd3tE,70,thunder,train
fwCi21ZYUIk,20,thunder,train
0FE2J7RJrco,40,thunder,train
UAqKWBqlvTQ,30,thunder,train
7RxjqWvSxss,360,thunder,train
dBiY-l9-jaA,80,thunder,train
brQDesFFdgc,30,thunder,train
dxow2DcTrwk,70,thunder,train
ltPqAXjtF38,10,thunder,train
XES8_f-zuL0,80,thunder,train
DevY3IXk--M,240,thunder,train
X1jUbTtrTzc,80,thunder,train
V1Rc1vKfjZE,30,thunder,train
zGT-dVjTA0k,140,thunder,train
o13U6bOyiHY,0,thunder,train
Fb1yUJr_cAE,70,thunder,train
qiBpZAaqMFw,30,thunder,train
EpjA5BwIS-k,40,thunder,train
8zldVGDZgCw,300,thunder,train
hLsRQ15QGGw,0,thunder,train
acjAU-qgCcc,20,thunder,train
8WyHwWtWF1k,50,thunder,train
UDCaKyBlnq8,30,thunder,train
aMCZ-JbSCmE,0,thunder,train
4VMy_t0usWk,6,thunder,train
nYoZN7IALu0,30,thunder,train
uFEjkMGuIr0,20,thunder,train
K3KD4ekUw9c,130,thunder,train
8UCxl9IRR7k,100,thunder,train
h_AaexPNN8Y,370,thunder,train
t-8GhuOmWzI,0,thunder,train
9TblnpvgZLI,440,thunder,train
NIbvXr81s9c,0,thunder,train
oMkUu4tkM1o,20,thunder,train
sl6si75Yhg0,90,thunder,train
bjHPNqGWmcE,0,thunder,train
8z8yuH_D-yU,30,thunder,train
Z-SIyOChVh8,0,thunder,train
JQteb0UTWF4,500,train horning,train
tIb4uw74ANE,56,train horning,train
49bodvIUNqI,24,train horning,train
36wNg9UpZuU,1,train horning,train
4JnKt1IAISk,27,train horning,train
EhxpNyZhRR8,151,train horning,train
QTwpV1G2nR0,150,train horning,train
JeaZt5gLB4Y,28,train horning,train
dlLzIE8Gqus,1,train horning,train
RMN1ainVAkk,20,train horning,train
V6zuXPr4Io0,18,train horning,train
Dtiv9RNaA4U,106,train horning,train
ZRXym93mkWQ,100,train horning,train
32c8vEBXlfs,666,train horning,train
S9-95TaPAX8,0,train horning,train
1PAL-a2MnQk,213,train horning,train
wlxZ9bIURXE,310,train horning,train
86WdKppZ9to,30,train horning,train
QTwpV1G2nR0,120,train horning,train
qh7p0J1ydww,10,train horning,train
DMF-j1T0CO8,21,train horning,train
fLrhcpiujHw,516,train horning,train
7S0vg91l2ss,490,train horning,train
7YHdWiSOChc,20,train horning,train
Ctuu2FLKFMU,13,train horning,train
4RSl-TuNevg,0,train horning,train
-cnIMz7PNog,99,train horning,train
B6fA0vSMtoY,15,train horning,train
fZyz487g4Po,12,train horning,train
1jBAO55uVRE,50,train horning,train
3TB0dB1r59M,10,train horning,train
zxLT9WNNAOo,30,train horning,train
rDZnAyDw73I,66,train horning,train
dWCWw2f9CEo,280,train horning,train
eVr4lt-QRwQ,50,train horning,train
P4GgKyVg3vQ,0,train horning,train
boWKyNs9gQs,236,train horning,train
a9n40HgjMKo,22,train horning,train
p_bIiiw7xW4,3,train horning,train
4GzG-sDAwmI,40,train horning,train
GHW51JXB-vk,115,train horning,train
xqq8EBx-EmU,98,train horning,train
iHONgoZxw6E,0,train horning,train
kn1vxwtWlRA,29,train horning,train
2ae8qWdVbFI,44,train horning,train
De9pARrB7_g,90,train horning,train
_awxRCtO1PQ,0,train horning,train
X9OicLGOLMo,1,train horning,train
Bcs3-PHWfLw,54,train horning,train
R4dqGicZkP0,873,train horning,train
RZicuW_o994,31,train horning,train
QF1PTjkYSMY,597,train horning,train
oEtSmUj76Fw,10,train horning,train
YiQ1LDDUm6I,77,train horning,train
5k91vCdA7uI,87,train horning,train
MUuo495CdA0,30,train horning,train
2E7Iwu3-l_Y,0,train horning,train
vi98a4P1Pyc,30,train horning,train
XwuOEBBW9-Q,13,train horning,train
lMjzDgDd2eQ,337,train horning,train
8AlVjLA90Yg,30,train horning,train
O-1VABcD4K4,130,train horning,train
g5-4w_6r16k,160,train horning,train
JTX0nw0aVJk,10,train horning,train
W_x8DiMa7xA,190,train horning,train
0_HnD-rW3lI,170,train horning,train
xPEmI2Ihl7Y,789,train horning,train
yN_hj_o-u8k,259,train horning,train
AfhqITQ56JE,43,train horning,train
tsq4XSnZnzs,160,train horning,train
TU1BKNbFTQw,10,train horning,train
GrmSgr1zV90,150,train horning,train
zLsCocVRKGg,1,train horning,train
SMAUvuW-7U4,30,train horning,train
kmI25_Umgwg,117,train horning,train
uGOhK85Iels,20,train horning,train
xbr_gmR9EbQ,23,train horning,train
yLIswN3XJn0,156,train horning,train
sgSwxkcZtDY,180,train horning,train
D_nXtMgbPNY,30,train horning,train
MyjvyVmVeK8,223,train horning,train
MY-bxnrlbYE,185,train horning,train
XwuOEBBW9-Q,47,train horning,train
QvATUKXYFBs,60,train horning,train
4LkDLW2q6ZY,105,train horning,train
4JVBQpKG7s8,96,train horning,train
DKtUkj9Nufs,120,train horning,train
WHenu_vzcfo,835,train horning,train
H7SgiQNyLQo,0,train horning,train
6FQKuPSCNzo,370,train horning,train
1Bn0IuUuMI4,49,train horning,train
UwtiREQ4sLM,118,train horning,train
GT8QGpuhGgc,8,train horning,train
Bugj3ANrPtU,12,train horning,train
kGkg44ZxdrA,0,train horning,train
YJcwRqZtEoM,59,train horning,train
HaJarMSG9g8,550,train horning,train
2rYqQH_iBm8,150,train horning,train
LBP04_lHOXQ,11,train horning,train
pm-mXgqunFk,30,train horning,train
fYSBPvxAvHI,340,train horning,train
6wL-adNA0x4,0,train horning,train
49bodvIUNqI,8,train horning,train
-4ItJ9yTz_c,42,train horning,train
VSA5_6TLbt4,61,train horning,train
BA6bNwfn8r4,11,train horning,train
V6zuXPr4Io0,29,train horning,train
icnRMW6P9nc,331,train horning,train
zJYbvhzcWrI,156,train horning,train
xtCHDO1C7jw,11,train horning,train
Rl7N4n6PGtA,47,train horning,train
Fxx2L_q8WcE,50,train horning,train
RWxfPsF5T7U,101,train horning,train
V4eqlcrzyW8,60,train horning,train
b-uAMpVwBIc,42,train horning,train
uAc_xUcrF0M,140,train horning,train
HqKVoaR75z0,30,train horning,train
cx4QSvep_wE,9,train horning,train
EdXVTEXLalk,23,train horning,train
AIpVC0FLGhg,30,train horning,train
