status,youtube_id,label,split,frame_dir,audio_path
success,s9e_mM-mGb0,helicopter,train,processed_vggsound/train/frames/helicopter/s9e_mM-mGb0_180,processed_vggsound/train/audio/helicopter/s9e_mM-mGb0_180.wav
success,VvlWf3Vvwss,helicopter,train,processed_vggsound/train/frames/helicopter/VvlWf3Vvwss_20,processed_vggsound/train/audio/helicopter/VvlWf3Vvwss_20.wav
success,RQeXcKxVraY,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/RQeXcKxVraY_17,processed_vggsound/train/audio/typing_on_computer_keyboard/RQeXcKxVraY_17.wav
success,87vKZHkzgj8,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/87vKZHkzgj8_30,processed_vggsound/train/audio/female_speech__woman_speaking/87vKZHkzgj8_30.wav
success,3rf6-9LMshs,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/3rf6-9LMshs_30,processed_vggsound/train/audio/playing_acoustic_guitar/3rf6-9LMshs_30.wav
success,maxlwbbBWU8,thunder,test,processed_vggsound/test/frames/thunder/maxlwbbBWU8_350,processed_vggsound/test/audio/thunder/maxlwbbBWU8_350.wav
success,PL21TOAyomE,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/PL21TOAyomE_170,processed_vggsound/train/audio/bird_chirping__tweeting/PL21TOAyomE_170.wav
success,46t-4NFQ9_w,cat meowing,test,processed_vggsound/test/frames/cat_meowing/46t-4NFQ9_w_2,processed_vggsound/test/audio/cat_meowing/46t-4NFQ9_w_2.wav
success,zE1le4iW8DY,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/zE1le4iW8DY_11,processed_vggsound/train/audio/waterfall_burbling/zE1le4iW8DY_11.wav
success,-Ln9HQ6lLtI,cat meowing,train,processed_vggsound/train/frames/cat_meowing/-Ln9HQ6lLtI_50,processed_vggsound/train/audio/cat_meowing/-Ln9HQ6lLtI_50.wav
success,alYGQZPX7vc,playing piano,test,processed_vggsound/test/frames/playing_piano/alYGQZPX7vc_30,processed_vggsound/test/audio/playing_piano/alYGQZPX7vc_30.wav
success,IeJrCAZiGtM,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/IeJrCAZiGtM_258,processed_vggsound/train/audio/waterfall_burbling/IeJrCAZiGtM_258.wav
success,5EPlnD7Sxhg,people crowd,train,processed_vggsound/train/frames/people_crowd/5EPlnD7Sxhg_110,processed_vggsound/train/audio/people_crowd/5EPlnD7Sxhg_110.wav
success,-zXAV9pimB4,cat meowing,train,processed_vggsound/train/frames/cat_meowing/-zXAV9pimB4_30,processed_vggsound/train/audio/cat_meowing/-zXAV9pimB4_30.wav
success,XtYbkd0ta7k,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/XtYbkd0ta7k_20,processed_vggsound/train/audio/female_speech__woman_speaking/XtYbkd0ta7k_20.wav
success,3N0eacoj16s,cat meowing,train,processed_vggsound/train/frames/cat_meowing/3N0eacoj16s_6,processed_vggsound/train/audio/cat_meowing/3N0eacoj16s_6.wav
success,EB1qXJWBbEQ,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/EB1qXJWBbEQ_30,processed_vggsound/train/audio/ocean_burbling/EB1qXJWBbEQ_30.wav
success,EtV98SSVqWk,helicopter,train,processed_vggsound/train/frames/helicopter/EtV98SSVqWk_150,processed_vggsound/train/audio/helicopter/EtV98SSVqWk_150.wav
success,HzCkNtnL0B0,cat meowing,train,processed_vggsound/train/frames/cat_meowing/HzCkNtnL0B0_1,processed_vggsound/train/audio/cat_meowing/HzCkNtnL0B0_1.wav
success,cOCvrRkr7Dc,dog barking,train,processed_vggsound/train/frames/dog_barking/cOCvrRkr7Dc_10,processed_vggsound/train/audio/dog_barking/cOCvrRkr7Dc_10.wav
success,p8HTTAhm5ic,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/p8HTTAhm5ic_100,processed_vggsound/train/audio/waterfall_burbling/p8HTTAhm5ic_100.wav
success,I8a6GwMJpuM,helicopter,train,processed_vggsound/train/frames/helicopter/I8a6GwMJpuM_200,processed_vggsound/train/audio/helicopter/I8a6GwMJpuM_200.wav
success,cBV_dXzB1H4,helicopter,train,processed_vggsound/train/frames/helicopter/cBV_dXzB1H4_180,processed_vggsound/train/audio/helicopter/cBV_dXzB1H4_180.wav
success,pts4wyTF7IM,playing piano,train,processed_vggsound/train/frames/playing_piano/pts4wyTF7IM_140,processed_vggsound/train/audio/playing_piano/pts4wyTF7IM_140.wav
success,NANxYGUR4lk,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/NANxYGUR4lk_200,processed_vggsound/train/audio/playing_acoustic_guitar/NANxYGUR4lk_200.wav
success,QD_0GX7J2IE,waterfall burbling,test,processed_vggsound/test/frames/waterfall_burbling/QD_0GX7J2IE_50,processed_vggsound/test/audio/waterfall_burbling/QD_0GX7J2IE_50.wav
success,Mw957Q-mrd0,dog barking,train,processed_vggsound/train/frames/dog_barking/Mw957Q-mrd0_19,processed_vggsound/train/audio/dog_barking/Mw957Q-mrd0_19.wav
success,H9y8JENuomY,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/H9y8JENuomY_30,processed_vggsound/train/audio/waterfall_burbling/H9y8JENuomY_30.wav
success,T19Xf5-OTHw,playing piano,train,processed_vggsound/train/frames/playing_piano/T19Xf5-OTHw_130,processed_vggsound/train/audio/playing_piano/T19Xf5-OTHw_130.wav
success,8UlnZV36ZgQ,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/8UlnZV36ZgQ_30,processed_vggsound/train/audio/female_speech__woman_speaking/8UlnZV36ZgQ_30.wav
success,37oAAh6A0Js,helicopter,train,processed_vggsound/train/frames/helicopter/37oAAh6A0Js_180,processed_vggsound/train/audio/helicopter/37oAAh6A0Js_180.wav
success,X_nfMNpw9SA,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/X_nfMNpw9SA_60,processed_vggsound/test/audio/playing_acoustic_guitar/X_nfMNpw9SA_60.wav
success,4AYySiliYAw,dog barking,train,processed_vggsound/train/frames/dog_barking/4AYySiliYAw_10,processed_vggsound/train/audio/dog_barking/4AYySiliYAw_10.wav
success,G_8W257ivaQ,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/G_8W257ivaQ_110,processed_vggsound/train/audio/bird_chirping__tweeting/G_8W257ivaQ_110.wav
success,TdNWaF0X3A0,dog barking,train,processed_vggsound/train/frames/dog_barking/TdNWaF0X3A0_10,processed_vggsound/train/audio/dog_barking/TdNWaF0X3A0_10.wav
success,MWWihdWE2FE,typing on computer keyboard,test,processed_vggsound/test/frames/typing_on_computer_keyboard/MWWihdWE2FE_60,processed_vggsound/test/audio/typing_on_computer_keyboard/MWWihdWE2FE_60.wav
success,IxRka_ERphs,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/IxRka_ERphs_11,processed_vggsound/train/audio/car_engine_knocking/IxRka_ERphs_11.wav
success,UoSID1KzWuI,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/UoSID1KzWuI_30,processed_vggsound/test/audio/playing_acoustic_guitar/UoSID1KzWuI_30.wav
success,l2kmoZLMGA0,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/l2kmoZLMGA0_21,processed_vggsound/train/audio/car_engine_knocking/l2kmoZLMGA0_21.wav
success,CSu8Bv3EY6o,people crowd,test,processed_vggsound/test/frames/people_crowd/CSu8Bv3EY6o_40,processed_vggsound/test/audio/people_crowd/CSu8Bv3EY6o_40.wav
success,sOMPREEcxCU,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/sOMPREEcxCU_0,processed_vggsound/train/audio/waterfall_burbling/sOMPREEcxCU_0.wav
success,lvfKDoPe7OY,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/lvfKDoPe7OY_60,processed_vggsound/train/audio/waterfall_burbling/lvfKDoPe7OY_60.wav
success,aVqieb3kfuo,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/aVqieb3kfuo_6,processed_vggsound/train/audio/waterfall_burbling/aVqieb3kfuo_6.wav
success,tsUtiptmTdE,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/tsUtiptmTdE_0,processed_vggsound/train/audio/bird_chirping__tweeting/tsUtiptmTdE_0.wav
success,w_z9oSn-eIM,playing piano,test,processed_vggsound/test/frames/playing_piano/w_z9oSn-eIM_280,processed_vggsound/test/audio/playing_piano/w_z9oSn-eIM_280.wav
success,fBmRsXNTtHc,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/fBmRsXNTtHc_310,processed_vggsound/train/audio/female_speech__woman_speaking/fBmRsXNTtHc_310.wav
success,N2LeGBYg0Eo,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/N2LeGBYg0Eo_730,processed_vggsound/train/audio/typing_on_computer_keyboard/N2LeGBYg0Eo_730.wav
success,mgV27saeC0c,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/mgV27saeC0c_30,processed_vggsound/train/audio/ocean_burbling/mgV27saeC0c_30.wav
success,_S5aP3ZFoXM,helicopter,train,processed_vggsound/train/frames/helicopter/_S5aP3ZFoXM_50,processed_vggsound/train/audio/helicopter/_S5aP3ZFoXM_50.wav
success,ikmE_kRvDAc,car engine knocking,test,processed_vggsound/test/frames/car_engine_knocking/ikmE_kRvDAc_30,processed_vggsound/test/audio/car_engine_knocking/ikmE_kRvDAc_30.wav
success,OAfNbPrq_No,people crowd,train,processed_vggsound/train/frames/people_crowd/OAfNbPrq_No_170,processed_vggsound/train/audio/people_crowd/OAfNbPrq_No_170.wav
success,L6ONIPQDKdg,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/L6ONIPQDKdg_180,processed_vggsound/train/audio/female_speech__woman_speaking/L6ONIPQDKdg_180.wav
success,O0qBqHOYQXs,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/O0qBqHOYQXs_120,processed_vggsound/train/audio/bird_chirping__tweeting/O0qBqHOYQXs_120.wav
success,KuvtV8vLzxQ,cat meowing,test,processed_vggsound/test/frames/cat_meowing/KuvtV8vLzxQ_30,processed_vggsound/test/audio/cat_meowing/KuvtV8vLzxQ_30.wav
success,fuEoJnJwm4M,thunder,test,processed_vggsound/test/frames/thunder/fuEoJnJwm4M_0,processed_vggsound/test/audio/thunder/fuEoJnJwm4M_0.wav
success,UwtiREQ4sLM,train horning,train,processed_vggsound/train/frames/train_horning/UwtiREQ4sLM_118,processed_vggsound/train/audio/train_horning/UwtiREQ4sLM_118.wav
success,euNSTuW7uEk,thunder,train,processed_vggsound/train/frames/thunder/euNSTuW7uEk_30,processed_vggsound/train/audio/thunder/euNSTuW7uEk_30.wav
success,8VoDhx0Zsxc,"bird chirping, tweeting",test,processed_vggsound/test/frames/bird_chirping__tweeting/8VoDhx0Zsxc_30,processed_vggsound/test/audio/bird_chirping__tweeting/8VoDhx0Zsxc_30.wav
success,BK_hqG0d5QE,car engine knocking,test,processed_vggsound/test/frames/car_engine_knocking/BK_hqG0d5QE_30,processed_vggsound/test/audio/car_engine_knocking/BK_hqG0d5QE_30.wav
success,pG3LQO86ZMI,dog barking,train,processed_vggsound/train/frames/dog_barking/pG3LQO86ZMI_0,processed_vggsound/train/audio/dog_barking/pG3LQO86ZMI_0.wav
success,66Nv3tou3aA,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/66Nv3tou3aA_70,processed_vggsound/train/audio/playing_acoustic_guitar/66Nv3tou3aA_70.wav
success,1MeRHPU7oTs,helicopter,train,processed_vggsound/train/frames/helicopter/1MeRHPU7oTs_90,processed_vggsound/train/audio/helicopter/1MeRHPU7oTs_90.wav
success,Ad1tLpeIKUQ,raining,train,processed_vggsound/train/frames/raining/Ad1tLpeIKUQ_110,processed_vggsound/train/audio/raining/Ad1tLpeIKUQ_110.wav
success,5nCVaazCHaA,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/5nCVaazCHaA_90,processed_vggsound/train/audio/typing_on_computer_keyboard/5nCVaazCHaA_90.wav
success,qFNhpWU6Lmc,thunder,train,processed_vggsound/train/frames/thunder/qFNhpWU6Lmc_20,processed_vggsound/train/audio/thunder/qFNhpWU6Lmc_20.wav
success,69b8X7jqjXQ,cat meowing,train,processed_vggsound/train/frames/cat_meowing/69b8X7jqjXQ_30,processed_vggsound/train/audio/cat_meowing/69b8X7jqjXQ_30.wav
success,EfPc5bMBJ0Q,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/EfPc5bMBJ0Q_30,processed_vggsound/train/audio/female_speech__woman_speaking/EfPc5bMBJ0Q_30.wav
success,MMFjRD-RUdU,playing piano,train,processed_vggsound/train/frames/playing_piano/MMFjRD-RUdU_160,processed_vggsound/train/audio/playing_piano/MMFjRD-RUdU_160.wav
success,pWAH1_ypw58,helicopter,train,processed_vggsound/train/frames/helicopter/pWAH1_ypw58_60,processed_vggsound/train/audio/helicopter/pWAH1_ypw58_60.wav
success,20FfN75nr9M,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/20FfN75nr9M_10,processed_vggsound/train/audio/typing_on_computer_keyboard/20FfN75nr9M_10.wav
success,YV53PYId_Xg,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/YV53PYId_Xg_30,processed_vggsound/train/audio/bird_chirping__tweeting/YV53PYId_Xg_30.wav
success,WCdVk1oEbF4,playing piano,train,processed_vggsound/train/frames/playing_piano/WCdVk1oEbF4_30,processed_vggsound/train/audio/playing_piano/WCdVk1oEbF4_30.wav
success,CZxkTPDarHM,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/CZxkTPDarHM_10,processed_vggsound/train/audio/female_speech__woman_speaking/CZxkTPDarHM_10.wav
success,IDxrkNsZths,helicopter,train,processed_vggsound/train/frames/helicopter/IDxrkNsZths_0,processed_vggsound/train/audio/helicopter/IDxrkNsZths_0.wav
success,C9LAkMLXg5I,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/C9LAkMLXg5I_30,processed_vggsound/train/audio/female_speech__woman_speaking/C9LAkMLXg5I_30.wav
success,EdXVTEXLalk,train horning,train,processed_vggsound/train/frames/train_horning/EdXVTEXLalk_23,processed_vggsound/train/audio/train_horning/EdXVTEXLalk_23.wav
success,XpmpHxTcHDQ,playing piano,train,processed_vggsound/train/frames/playing_piano/XpmpHxTcHDQ_170,processed_vggsound/train/audio/playing_piano/XpmpHxTcHDQ_170.wav
success,r5V1syNqXD8,typing on computer keyboard,train,processed_vggsound/train/frames/typing_on_computer_keyboard/r5V1syNqXD8_60,processed_vggsound/train/audio/typing_on_computer_keyboard/r5V1syNqXD8_60.wav
success,QYFLHHT7cRw,helicopter,train,processed_vggsound/train/frames/helicopter/QYFLHHT7cRw_220,processed_vggsound/train/audio/helicopter/QYFLHHT7cRw_220.wav
success,2e0brTzq_Wg,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/2e0brTzq_Wg_20,processed_vggsound/train/audio/car_engine_knocking/2e0brTzq_Wg_20.wav
success,IPnzDZ-BGPM,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/IPnzDZ-BGPM_30,processed_vggsound/train/audio/bird_chirping__tweeting/IPnzDZ-BGPM_30.wav
success,brQDesFFdgc,thunder,train,processed_vggsound/train/frames/thunder/brQDesFFdgc_30,processed_vggsound/train/audio/thunder/brQDesFFdgc_30.wav
success,qJabn6CtR2g,dog barking,train,processed_vggsound/train/frames/dog_barking/qJabn6CtR2g_25,processed_vggsound/train/audio/dog_barking/qJabn6CtR2g_25.wav
success,B4R_7B2l9ZU,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/B4R_7B2l9ZU_74,processed_vggsound/train/audio/bird_chirping__tweeting/B4R_7B2l9ZU_74.wav
success,QLtd8-wBs6w,train horning,train,processed_vggsound/train/frames/train_horning/QLtd8-wBs6w_10,processed_vggsound/train/audio/train_horning/QLtd8-wBs6w_10.wav
success,jtsepWb6Tn4,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/jtsepWb6Tn4_20,processed_vggsound/train/audio/waterfall_burbling/jtsepWb6Tn4_20.wav
success,GoMFJIOLkKA,raining,test,processed_vggsound/test/frames/raining/GoMFJIOLkKA_420,processed_vggsound/test/audio/raining/GoMFJIOLkKA_420.wav
success,5h3X4lQbF5I,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/5h3X4lQbF5I_380,processed_vggsound/train/audio/waterfall_burbling/5h3X4lQbF5I_380.wav
success,MUuo495CdA0,train horning,train,processed_vggsound/train/frames/train_horning/MUuo495CdA0_30,processed_vggsound/train/audio/train_horning/MUuo495CdA0_30.wav
success,Eo1C8lKcxoQ,cat meowing,train,processed_vggsound/train/frames/cat_meowing/Eo1C8lKcxoQ_30,processed_vggsound/train/audio/cat_meowing/Eo1C8lKcxoQ_30.wav
success,MZnQEkqzLWA,playing piano,train,processed_vggsound/train/frames/playing_piano/MZnQEkqzLWA_30,processed_vggsound/train/audio/playing_piano/MZnQEkqzLWA_30.wav
success,3LtXT2KVI-c,cat meowing,test,processed_vggsound/test/frames/cat_meowing/3LtXT2KVI-c_30,processed_vggsound/test/audio/cat_meowing/3LtXT2KVI-c_30.wav
success,vLUQQCGDBB8,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/vLUQQCGDBB8_70,processed_vggsound/train/audio/waterfall_burbling/vLUQQCGDBB8_70.wav
success,RhJkNcvWqrs,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/RhJkNcvWqrs_30,processed_vggsound/train/audio/playing_acoustic_guitar/RhJkNcvWqrs_30.wav
success,_h_0T05F0aI,typing on computer keyboard,test,processed_vggsound/test/frames/typing_on_computer_keyboard/_h_0T05F0aI_590,processed_vggsound/test/audio/typing_on_computer_keyboard/_h_0T05F0aI_590.wav
success,_52ntwwQyv4,dog barking,train,processed_vggsound/train/frames/dog_barking/_52ntwwQyv4_70,processed_vggsound/train/audio/dog_barking/_52ntwwQyv4_70.wav
success,DpiGR6_i4Js,"female speech, woman speaking",test,processed_vggsound/test/frames/female_speech__woman_speaking/DpiGR6_i4Js_30,processed_vggsound/test/audio/female_speech__woman_speaking/DpiGR6_i4Js_30.wav
success,63uyNeko1Oo,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/63uyNeko1Oo_30,processed_vggsound/train/audio/car_engine_knocking/63uyNeko1Oo_30.wav
success,6m_JYbYpDUo,people crowd,train,processed_vggsound/train/frames/people_crowd/6m_JYbYpDUo_380,processed_vggsound/train/audio/people_crowd/6m_JYbYpDUo_380.wav
success,vA1TPEwZH-c,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/vA1TPEwZH-c_520,processed_vggsound/train/audio/bird_chirping__tweeting/vA1TPEwZH-c_520.wav
success,GINmvzOpfvc,"bird chirping, tweeting",test,processed_vggsound/test/frames/bird_chirping__tweeting/GINmvzOpfvc_6,processed_vggsound/test/audio/bird_chirping__tweeting/GINmvzOpfvc_6.wav
success,3N1ARj3gtBw,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/3N1ARj3gtBw_25,processed_vggsound/train/audio/waterfall_burbling/3N1ARj3gtBw_25.wav
success,GR-cooXi_F8,train horning,train,processed_vggsound/train/frames/train_horning/GR-cooXi_F8_310,processed_vggsound/train/audio/train_horning/GR-cooXi_F8_310.wav
success,91rUkeDeOGE,dog barking,train,processed_vggsound/train/frames/dog_barking/91rUkeDeOGE_89,processed_vggsound/train/audio/dog_barking/91rUkeDeOGE_89.wav
success,ztS9XGZJqdo,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/ztS9XGZJqdo_30,processed_vggsound/train/audio/playing_acoustic_guitar/ztS9XGZJqdo_30.wav
success,wFhs7WVvuXk,thunder,test,processed_vggsound/test/frames/thunder/wFhs7WVvuXk_144,processed_vggsound/test/audio/thunder/wFhs7WVvuXk_144.wav
success,uIWbMmokuiA,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/uIWbMmokuiA_150,processed_vggsound/train/audio/ocean_burbling/uIWbMmokuiA_150.wav
success,qBoAWt1eANo,raining,train,processed_vggsound/train/frames/raining/qBoAWt1eANo_24,processed_vggsound/train/audio/raining/qBoAWt1eANo_24.wav
success,-u1FF1blIcA,playing acoustic guitar,train,processed_vggsound/train/frames/playing_acoustic_guitar/-u1FF1blIcA_30,processed_vggsound/train/audio/playing_acoustic_guitar/-u1FF1blIcA_30.wav
success,Pz1Xk0Da7vE,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/Pz1Xk0Da7vE_60,processed_vggsound/train/audio/bird_chirping__tweeting/Pz1Xk0Da7vE_60.wav
success,HKN2548Ts6A,typing on computer keyboard,test,processed_vggsound/test/frames/typing_on_computer_keyboard/HKN2548Ts6A_30,processed_vggsound/test/audio/typing_on_computer_keyboard/HKN2548Ts6A_30.wav
success,GcHD3-ZHBxI,playing piano,train,processed_vggsound/train/frames/playing_piano/GcHD3-ZHBxI_10,processed_vggsound/train/audio/playing_piano/GcHD3-ZHBxI_10.wav
success,VVYAKeCOEu0,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/VVYAKeCOEu0_0,processed_vggsound/train/audio/waterfall_burbling/VVYAKeCOEu0_0.wav
success,CQ_C6C-Loa8,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/CQ_C6C-Loa8_250,processed_vggsound/train/audio/female_speech__woman_speaking/CQ_C6C-Loa8_250.wav
success,F-c4OZUvZGo,raining,train,processed_vggsound/train/frames/raining/F-c4OZUvZGo_30,processed_vggsound/train/audio/raining/F-c4OZUvZGo_30.wav
success,9JBG-Wi1gUQ,waterfall burbling,test,processed_vggsound/test/frames/waterfall_burbling/9JBG-Wi1gUQ_30,processed_vggsound/test/audio/waterfall_burbling/9JBG-Wi1gUQ_30.wav
success,w6yuSPvoa9M,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/w6yuSPvoa9M_0,processed_vggsound/train/audio/bird_chirping__tweeting/w6yuSPvoa9M_0.wav
success,fAns8GJzYeQ,waterfall burbling,test,processed_vggsound/test/frames/waterfall_burbling/fAns8GJzYeQ_30,processed_vggsound/test/audio/waterfall_burbling/fAns8GJzYeQ_30.wav
success,zcX7z-03aLM,dog barking,train,processed_vggsound/train/frames/dog_barking/zcX7z-03aLM_6,processed_vggsound/train/audio/dog_barking/zcX7z-03aLM_6.wav
success,LNHBMFCzznE,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/LNHBMFCzznE_237,processed_vggsound/train/audio/female_speech__woman_speaking/LNHBMFCzznE_237.wav
success,FM4Wvd__lZA,car engine knocking,train,processed_vggsound/train/frames/car_engine_knocking/FM4Wvd__lZA_30,processed_vggsound/train/audio/car_engine_knocking/FM4Wvd__lZA_30.wav
success,U49IDUKxcTg,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/U49IDUKxcTg_50,processed_vggsound/train/audio/bird_chirping__tweeting/U49IDUKxcTg_50.wav
success,M1pPtg6a_g8,playing piano,test,processed_vggsound/test/frames/playing_piano/M1pPtg6a_g8_230,processed_vggsound/test/audio/playing_piano/M1pPtg6a_g8_230.wav
success,F1X7egd8Us0,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/F1X7egd8Us0_30,processed_vggsound/test/audio/playing_acoustic_guitar/F1X7egd8Us0_30.wav
success,1B-RuZgSqf8,raining,test,processed_vggsound/test/frames/raining/1B-RuZgSqf8_30,processed_vggsound/test/audio/raining/1B-RuZgSqf8_30.wav
success,1De-OI8YG-M,thunder,test,processed_vggsound/test/frames/thunder/1De-OI8YG-M_7,processed_vggsound/test/audio/thunder/1De-OI8YG-M_7.wav
success,_fp7W-nVb3s,train horning,train,processed_vggsound/train/frames/train_horning/_fp7W-nVb3s_60,processed_vggsound/train/audio/train_horning/_fp7W-nVb3s_60.wav
success,X3j4gs6eRaI,helicopter,train,processed_vggsound/train/frames/helicopter/X3j4gs6eRaI_70,processed_vggsound/train/audio/helicopter/X3j4gs6eRaI_70.wav
success,IB2YDmEtKPo,helicopter,train,processed_vggsound/train/frames/helicopter/IB2YDmEtKPo_170,processed_vggsound/train/audio/helicopter/IB2YDmEtKPo_170.wav
success,3-rVy5PTHPQ,train horning,train,processed_vggsound/train/frames/train_horning/3-rVy5PTHPQ_35,processed_vggsound/train/audio/train_horning/3-rVy5PTHPQ_35.wav
success,pwDB8A38XH4,thunder,train,processed_vggsound/train/frames/thunder/pwDB8A38XH4_30,processed_vggsound/train/audio/thunder/pwDB8A38XH4_30.wav
success,RjV_RwuRVKg,train horning,train,processed_vggsound/train/frames/train_horning/RjV_RwuRVKg_24,processed_vggsound/train/audio/train_horning/RjV_RwuRVKg_24.wav
success,neDB4I93EZI,"female speech, woman speaking",test,processed_vggsound/test/frames/female_speech__woman_speaking/neDB4I93EZI_30,processed_vggsound/test/audio/female_speech__woman_speaking/neDB4I93EZI_30.wav
success,_APcpi5SJjk,ocean burbling,train,processed_vggsound/train/frames/ocean_burbling/_APcpi5SJjk_0,processed_vggsound/train/audio/ocean_burbling/_APcpi5SJjk_0.wav
success,2tXE7snh6Ak,cat meowing,test,processed_vggsound/test/frames/cat_meowing/2tXE7snh6Ak_30,processed_vggsound/test/audio/cat_meowing/2tXE7snh6Ak_30.wav
success,5qLner5mtSY,cat meowing,train,processed_vggsound/train/frames/cat_meowing/5qLner5mtSY_15,processed_vggsound/train/audio/cat_meowing/5qLner5mtSY_15.wav
success,G-8nwFvA_Ic,"bird chirping, tweeting",train,processed_vggsound/train/frames/bird_chirping__tweeting/G-8nwFvA_Ic_30,processed_vggsound/train/audio/bird_chirping__tweeting/G-8nwFvA_Ic_30.wav
success,sy87hcIZhX0,dog barking,train,processed_vggsound/train/frames/dog_barking/sy87hcIZhX0_30,processed_vggsound/train/audio/dog_barking/sy87hcIZhX0_30.wav
success,r6HmaswQ7ug,car engine knocking,test,processed_vggsound/test/frames/car_engine_knocking/r6HmaswQ7ug_30,processed_vggsound/test/audio/car_engine_knocking/r6HmaswQ7ug_30.wav
success,0SsaL_YNyjY,waterfall burbling,train,processed_vggsound/train/frames/waterfall_burbling/0SsaL_YNyjY_30,processed_vggsound/train/audio/waterfall_burbling/0SsaL_YNyjY_30.wav
success,mLyCDX4Wmio,"female speech, woman speaking",train,processed_vggsound/train/frames/female_speech__woman_speaking/mLyCDX4Wmio_30,processed_vggsound/train/audio/female_speech__woman_speaking/mLyCDX4Wmio_30.wav
success,9xV0nmojVeg,playing acoustic guitar,test,processed_vggsound/test/frames/playing_acoustic_guitar/9xV0nmojVeg_30,processed_vggsound/test/audio/playing_acoustic_guitar/9xV0nmojVeg_30.wav
success,286Fze2rNms,thunder,train,processed_vggsound/train/frames/thunder/286Fze2rNms_30,processed_vggsound/train/audio/thunder/286Fze2rNms_30.wav
success,ay5RxrdWk7M,people crowd,train,processed_vggsound/train/frames/people_crowd/ay5RxrdWk7M_30,processed_vggsound/train/audio/people_crowd/ay5RxrdWk7M_30.wav
success,PXdHv6GA8ec,dog barking,train,processed_vggsound/train/frames/dog_barking/PXdHv6GA8ec_0,processed_vggsound/train/audio/dog_barking/PXdHv6GA8ec_0.wav
success,SQ71Y_g116A,ocean burbling,test,processed_vggsound/test/frames/ocean_burbling/SQ71Y_g116A_90,processed_vggsound/test/audio/ocean_burbling/SQ71Y_g116A_90.wav
